Theta,Gamma,Theta_dot,Gamma_dot
0.001,0.943000019,0.00028,0.000879998
0.008,0.964999974,0.00032,0.001400001
0.016000001,1,0.00048,2.32E-03
0.028000001,1.057999969,0.00072,0.002119999
0.046,1.110999942,0.0002,0.001600003
0.050999999,1.151000023,-0.00024,-8.00E-05
0.045000002,1.149000049,-0.00052,-0.003040004
0.032000002,1.072999954,-0.0002,-0.003559997
0.027000001,0.984000027,-0.00076,-0.001560001
0.008,0.944999993,-0.00044,-0.0004
-0.003,0.935000002,-0.00016,2.80E-04
-0.007,0.941999972,0,0.000440001
-0.007,0.953000009,0.00036,0.00036
0.002,0.962000012,-4.00E-05,4.00E-05
0.001,0.963,-4.00E-05,0.000320001
0,0.971000016,3.60E-04,-0.000320001
0.009,0.963,0.00068,-0.001159999
0.026000001,0.934000015,8.00E-05,0.00092
0.028000001,0.957000017,0.00024,0.001799998
0.034000002,1.001999974,3.20E-04,0.002280002
0.041999999,1.059000015,0.00024,0.001879997
0.048,1.105999947,0,0.00112
0.048,1.133999944,-2.40E-04,0.000400004
0.041999999,1.144000053,-0.00052,-0.002440004
0.028999999,1.082999945,-0.0004,-0.003559997
0.018999999,0.994000018,-0.0008,-0.001720002
-0.001,0.950999975,-3.60E-04,-0.00096
-0.01,0.926999986,0.0002,5.60E-04
-0.005,0.940999985,-8.00E-05,0.0004
-0.007,0.950999975,0.0004,0.000440001
0.003,0.962000012,-4.00E-05,0
0.002,0.962000012,-8.00E-05,2.40E-04
0,0.967999995,-4.40E-04,0.001159999
-0.011,0.996999979,0.0006,-0.002679999
0.004,0.930000007,0.00036,0.000880001
0.013,0.952000022,4.00E-05,0.000999999
0.014,0.976999998,5.60E-04,0.002280002
0.028000001,1.034000039,0.00068,0.002639999
0.045000002,1.100000024,0.00032,0.001760001
0.052999999,1.144000053,-0.00032,0.000639997
0.045000002,1.159999967,-0.0008,-2.52E-03
0.025,1.097000003,-0.00032,-0.00408
0.017000001,0.995000005,-0.00056,-0.002
0.003,0.944999993,-5.60E-04,-6.40E-04
-0.011,0.92900002,-8.00E-05,6.00E-04
-0.013,0.944000006,0.00016,0.0004
-0.009,0.953999996,0.00044,0.000439999
0.002,0.964999974,-4.00E-05,-4.00E-05
0.001,0.963999987,0.00E+00,8.00E-05
0.001,0.966000021,-3.20E-04,0.00092
-0.007,0.989000022,0.00072,-0.002
0.011,0.93900001,0.00024,0.00052
0.017000001,0.952000022,4.00E-05,0.00112
0.017999999,0.980000019,0.00052,0.002199998
0.030999999,1.034999967,0.00064,0.002480001
0.046999998,1.097000003,0.00036,0.001279998
0.056000002,1.128999949,-1.20E-04,0.000960002
0.052999999,1.152999997,-6.80E-04,-0.002160001
0.035999998,1.098999977,-0.0002,-0.003959999
0.030999999,1,-0.00076,-0.00224
0.012,0.944000006,-0.00056,-0.000599999
-0.002,0.92900002,-1.20E-04,5.20E-04
-0.005,0.941999972,-4.00E-05,0.000400002
-0.006,0.952000022,0.0004,0.000439999
0.004,0.963,-4.00E-05,-4.00E-05
0.003,0.962000012,-4.00E-05,1.20E-04
0.002,0.964999974,-0.00056,0.00148
-0.012,1.001999974,0.00024,-0.002159998
-0.006,0.948000014,0.00044,0.00036
0.005,0.957000017,0.00016,0.000799999
0.009,0.976999998,5.60E-04,0.00184
0.023,1.023000002,0.0008,0.002600002
0.043000001,1.088000059,0.00068,0.001679997
0.059999999,1.129999995,1.20E-04,0.001199999
0.063000001,1.159999967,-6.40E-04,-0.00184
0.046999998,1.113999963,-0.00032,-0.00428
0.039000001,1.006999969,-0.00068,-0.00244
0.022,0.94599998,-0.00064,-0.000839999
0.006,0.925000012,-2.40E-04,4.40E-04
0,0.93599999,-4.00E-05,0.00036
-0.001,0.944999993,2.40E-04,0.000640001
0.005,0.961000025,-4.00E-05,4.00E-05
0.004,0.962000012,-8.00E-05,8.00E-05
0.002,0.963999987,1.60E-04,-2.40E-04
0.006,0.958000004,0.00068,-0.000680001
0.023,0.940999985,0.0004,-0.000119998
0.033,0.938000023,0.00012,0.001559999
0.035999998,0.976999998,0.00016,0.002360001
0.039999999,1.036000013,0.00044,0.001960001
0.050999999,1.085000038,0,0.001440001
0.050999999,1.121000052,-4.00E-05,0.000999999
0.050000001,1.146000028,-5.20E-04,-0.001360002
0.037,1.111999989,-0.00044,-0.003639998
0.026000001,1.021000028,-0.00068,-0.002600002
0.009,0.95599997,-0.0006,-0.001279998
-0.006,0.924000025,1.20E-04,0.00056
-0.003,0.938000023,8.00E-05,5.20E-04
-0.001,0.950999975,1.60E-04,0.000480001
0.003,0.963,0,0
0.003,0.963,-4.00E-05,4.00E-05
0.002,0.963999987,-3.60E-04,0.00112
-0.007,0.991999984,0.00048,-0.001959999
0.005,0.943000019,0.00064,-8.00E-05
0.021,0.940999985,8.00E-05,0.00096
0.023,0.964999974,8.00E-05,0.001600001
0.025,1.004999995,0.00072,0.002919998
0.043000001,1.077999949,0.00028,0.002000003
0.050000001,1.128000021,8.00E-05,0.001599998
0.052000001,1.167999983,-0.00076,-0.001279998
0.033,1.136000037,-0.00096,-0.004320002
0.009,1.027999997,-0.00036,-0.003080001
0,0.950999975,-0.0006,-0.000799999
-0.015,0.930999994,-4.00E-04,-0.000279999
-0.025,0.924000025,1.60E-04,5.60E-04
-0.021,0.938000023,7.60E-04,7.60E-04
-0.002,0.957000017,0.00016,0.0002
0.002,0.962000012,0,8.00E-05
0.002,0.963999987,0.00E+00,-4.00E-05
0.002,0.963,0.00072,-0.000239999
0.02,0.957000017,0.0004,-0.00092
0.029999999,0.934000015,-4.00E-05,0.001159999
0.028999999,0.963,0.00024,0.002240002
0.035,1.019000053,0.00036,0.002319999
0.044,1.077000022,0.00012,0.001919999
0.046999998,1.125,-0.00012,0.001240001
0.044,1.156000018,-6.00E-04,-0.000760002
0.028999999,1.136999965,-0.0006,-0.003759999
0.014,1.042999983,-0.00048,-0.003199999
0.002,0.963,-0.0006,-0.00148
-0.013,0.925999999,-3.20E-04,-0.00016
-0.021,0.921999991,0.00E+00,0.000599999
-0.021,0.936999977,0.00032,0.000400002
-0.013,0.947000027,8.00E-05,8.00E-05
-0.011,0.949000001,0.00052,0.00052
0.002,0.962000012,1.60E-04,2.80E-04
0.006,0.968999982,0.0006,-0.000319998
0.021,0.961000025,0.0004,-0.001160002
0.030999999,0.931999981,0.00E+00,1.20E-03
0.030999999,0.962000012,0.00028,0.002280002
0.037999999,1.019000053,2.80E-04,0.002199998
0.045000002,1.074000001,0.00024,0.00184
0.050999999,1.120000005,-0.00016,0.00132
0.046999998,1.152999997,-5.20E-04,-0.000559998
0.034000002,1.139000058,-0.00052,-0.003280001
0.021,1.057000041,-0.00044,-0.003240001
0.01,0.976000011,-0.00068,-0.00188
-0.007,0.92900002,-0.0004,-0.0002
-0.017000001,0.924000025,1.60E-04,8.00E-04
-0.013,0.944000006,0.00012,0.000239999
-0.01,0.949999988,0.00044,0.000440001
0.001,0.961000025,4.00E-05,0.000119998
0.002,0.963999987,-1.20E-04,4.40E-04
-0.001,0.975000024,5.60E-04,-0.000320001
0.013,0.967000008,0.00052,-0.001400001
0.026000001,0.931999981,8.00E-05,1.32E-03
0.028000001,0.964999974,0.00016,0.002160003
0.032000002,1.019000053,0.00032,0.00204
0.039999999,1.070000052,0,0.001719999
0.039999999,1.113000035,-8.00E-05,0.001359997
0.037999999,1.146999955,-0.00052,-0.000279999
0.025,1.139999986,-0.00056,-0.003039999
0.011,1.06400001,-0.0006,-0.003240001
-0.004,0.98299998,-0.00084,-0.001919999
-0.025,0.935000002,-0.00028,-0.00036
-0.032000002,0.925999999,0.00016,2.80E-04
-0.028000001,0.933000028,0.00064,0.000639999
-0.012,0.949000001,0.00048,0.00052
0,0.962000012,4.00E-05,8.00E-05
0.001,0.963999987,-0.00016,5.60E-04
-0.003,0.977999985,2.00E-04,-0.00016
0.002,0.973999977,0.00048,-0.00148
0.014,0.936999977,0.00024,9.20E-04
0.02,0.959999979,2.00E-04,0.001400001
0.025,0.995000005,3.20E-04,0.002519999
0.033,1.057999969,0.0006,0.00204
0.048,1.108999968,8.00E-05,0.00164
0.050000001,1.149999976,-4.00E-04,-4.00E-05
0.039999999,1.149000049,-0.00064,-0.00316
0.024,1.070000052,-0.00036,-0.003760002
0.015,0.976000011,-0.00064,-0.001400001
-0.001,0.940999985,-4.40E-04,-0.00036
-0.012,0.931999981,-0.00012,0.000480001
-0.015,0.944000006,0.00024,0.00036
-0.009,0.953000009,0.0004,0.0004
0.001,0.963,0,0
0.001,0.963,-4.00E-05,4.80E-04
0,0.975000024,3.60E-04,-0.0002
0.009,0.970000029,0.00052,-0.001400001
0.022,0.935000002,8.00E-05,9.60E-04
0.024,0.958999991,2.00E-04,0.002080002
0.028999999,1.011000037,2.00E-04,0.00204
0.034000002,1.062000036,0.00024,0.001599998
0.039999999,1.101999998,0,0.001440001
0.039999999,1.138000011,-0.00028,0.000240002
0.033,1.144000053,-0.00044,-0.002160001
0.022,1.090000033,-0.00028,-0.003280001
0.015,1.008000016,-0.00084,-0.00224
-0.006,0.952000022,-0.00072,-0.00132
-0.024,0.91900003,-8.00E-05,4.80E-04
-0.026000001,0.930999994,0.00052,0.000680001
-0.013,0.948000014,0.0006,0.000639999
0.002,0.963999987,4.00E-05,0
0.003,0.963999987,-1.20E-04,2.40E-04
0,0.970000029,8.00E-05,4.00E-05
0.002,0.971000016,0.00068,-0.001400001
0.018999999,0.93599999,0.00028,0.000680001
0.026000001,0.953000009,2.40E-04,0.001759999
0.032000002,0.996999979,3.60E-04,0.001919999
0.041000001,1.044999957,0.00044,0.001800003
0.052000001,1.090000033,0.0002,0.001799998
0.057,1.13499999,-1.60E-04,0.0004
0.052999999,1.144999981,-0.00044,-2.32E-03
0.041999999,1.087000012,-0.0002,-0.003000002
0.037,1.011999965,-0.00108,-0.00224
0.01,0.95599997,-0.00064,-0.001159999
-0.006,0.926999986,-0.00012,0.000440001
-0.009,0.938000023,-4.00E-05,0.000519998
-0.01,0.950999975,4.00E-04,3.60E-04
0,0.959999979,8.00E-05,0.000120001
0.002,0.963,-4.00E-05,0.0002
0.001,0.967999995,-8.00E-05,4.40E-04
-0.001,0.978999972,5.60E-04,-0.001439998
0.013,0.943000019,2.40E-04,0.0004
0.018999999,0.953000009,0.00032,0.00188
0.027000001,1,0.00024,0.00204
0.033,1.050999999,4.80E-04,0.001680002
0.045000002,1.093000054,0.00012,1.36E-03
0.048,1.126999974,0,0.000640001
0.048,1.143000007,-0.00028,-0.001999998
0.041000001,1.093000054,-0.00024,-0.003040004
0.035,1.01699996,-9.60E-04,-0.002079999
0.011,0.964999974,-0.00064,-1.52E-03
-0.005,0.926999986,0.00E+00,0.0004
-0.005,0.936999977,-0.00012,0.000480001
-0.008,0.949000001,0.00032,0.000439999
0,0.959999979,1.20E-04,8.00E-05
0.003,0.962000012,-8.00E-05,0.00016
0.001,0.966000021,-0.00056,0.001600001
-0.013,1.006000042,0.0004,-0.002400002
-0.003,0.94599998,0.00056,0.000320001
0.011,0.953999996,0.00036,0.00132
0.02,0.986999989,0.0004,0.002080002
0.029999999,1.039000034,6.80E-04,0.001799998
0.046999998,1.083999991,0.00048,1.72E-03
0.059,1.126999974,0,0.000840001
0.059,1.148000002,-0.00048,-0.001999998
0.046999998,1.09800005,-0.0002,-0.003440003
0.041999999,1.011999965,-8.80E-04,-2.32E-03
0.02,0.953999996,-0.00068,-1.24E-03
0.003,0.922999978,-1.60E-04,0.00056
-0.001,0.936999977,4.00E-05,0.000400002
0,0.947000027,2.40E-04,4.80E-04
0.006,0.958999991,-8.00E-05,8.00E-05
0.004,0.961000025,-0.00012,0.000159998
0.001,0.964999974,-0.00044,0.001360002
-0.01,0.999000013,4.00E-04,-0.002280002
0,0.941999972,0.00064,0.00052
0.016000001,0.954999983,0.00024,0.001040001
0.022,0.981000006,0.00048,0.002120001
0.034000002,1.034000039,6.80E-04,0.002160001
0.050999999,1.088000059,4.40E-04,0.001479998
0.061999999,1.125,4.00E-05,0.001199999
0.063000001,1.154999971,-0.0006,-0.00184
0.048,1.108999968,-0.00036,-0.003639998
0.039000001,1.018000007,-0.00076,-2.44E-03
0.02,0.957000017,-6.40E-04,-1.44E-03
0.004,0.921000004,-0.00016,0.000639999
0,0.936999977,0.00016,0.00052
0.004,0.949999988,0,0.00036
0.004,0.958999991,-4.00E-05,4.00E-05
0.003,0.959999979,-4.00E-05,0.00016
0.002,0.963999987,-0.0004,0.001240001
-0.008,0.995000005,0,-0.001359999
-0.008,0.961000025,0.00044,-8.00E-05
0.003,0.958999991,0.00036,0.00076
0.012,0.977999985,0.00064,0.001840003
0.028000001,1.024000049,0.00064,0.002199998
0.044,1.078999996,6.00E-04,0.001680002
0.059,1.121000052,0.00024,0.001399999
0.064999998,1.156000018,-0.00048,-0.001360002
0.052999999,1.121999979,-0.00048,-0.00408
0.041000001,1.019999981,-0.00056,-0.0028
0.027000001,0.949999988,-6.00E-04,-0.001159999
0.012,0.921000004,-0.00028,0.00052
0.005,0.934000015,-4.00E-05,0.00052
0.004,0.947000027,-4.00E-05,0.0004
0.003,0.957000017,0.00E+00,4.00E-05
0.003,0.958000004,-4.00E-05,0.0002
0.002,0.963,-0.00032,0.00112
-0.006,0.990999997,0.0004,-1.72E-03
0.004,0.948000014,0.00056,-8.00E-05
0.017999999,0.94599998,4.00E-05,0.000960002
0.018999999,0.970000029,0.00044,0.00224
0.029999999,1.026000023,0.00052,0.002199998
0.043000001,1.08099997,0.0004,0.001280003
0.052999999,1.113000035,8.00E-05,0.001240001
0.055,1.144000053,-0.00044,-0.00092
0.044,1.121000052,-0.00052,-0.003640003
0.030999999,1.029999971,-5.20E-04,-2.88E-03
0.017999999,0.958000004,-6.00E-04,-1.48E-03
0.003,0.921000004,-0.00016,5.60E-04
-0.001,0.935000002,-4.00E-05,0.000439999
-0.002,0.94599998,0.0002,0.000640001
0.003,0.962000012,0.00E+00,0.00E+00
0.003,0.962000012,0,4.00E-05
0.003,0.963,-0.00032,0.00096
-0.005,0.986999989,-0.00052,-0.000679998
-0.017999999,0.970000029,0.0006,-0.000640001
-0.003,0.953999996,5.60E-04,0.000840001
0.011,0.975000024,0.00184,0.005439997
0.057,1.110999942,0.00036,0.001760001
0.066,1.154999971,-0.00044,-0.000759997
0.055,1.136000037,-0.00052,-0.003759999
0.041999999,1.042000055,-0.00044,-0.002960002
0.030999999,0.967999995,-0.00064,-0.00168
0.015,0.925999999,-3.20E-04,0.000280001
0.007,0.933000028,-2.80E-04,4.40E-04
0,0.944000006,0,6.40E-04
0,0.959999979,8.00E-05,0
0.002,0.959999979,0,8.00E-05
0.002,0.962000012,-0.00016,8.40E-04
-0.002,0.98299998,-0.00056,0.000320001
-0.016000001,0.990999997,0.00044,-0.001559999
-0.005,0.952000022,3.20E-04,9.60E-04
0.003,0.976000011,0.00056,0.0022
0.017000001,1.031000018,5.60E-04,0.00164
0.030999999,1.072000027,0.00048,0.001719999
0.043000001,1.11500001,0.00028,0.001399999
0.050000001,1.149999976,-0.00012,-0.000640001
0.046999998,1.133999944,-0.00024,-0.003119998
0.041000001,1.055999994,-0.00016,-0.003080001
0.037,0.978999972,-0.00072,-0.001719999
0.018999999,0.93599999,-0.00036,-0.000119998
0.01,0.933000028,-3.20E-04,4.00E-04
0.002,0.943000019,0,0.000439999
0.002,0.953999996,-1.60E-04,1.00E-03
-0.002,0.978999972,0,8.00E-05
-0.002,0.981000006,0.00032,-0.001359999
0.006,0.947000027,0.0002,8.00E-04
0.011,0.967000008,0.00056,0.00224
0.025,1.023000002,0.00052,0.00184
0.037999999,1.069000006,0.0004,0.001679997
0.048,1.110999942,0.00028,0.001440001
0.055,1.146999955,-2.00E-04,-0.0004
0.050000001,1.136999965,-0.0004,-0.002919998
0.039999999,1.06400001,-0.00012,-0.00316
0.037,0.985000014,-0.00084,-0.001960001
0.016000001,0.93599999,-0.00036,8.00E-05
0.007,0.938000023,-2.80E-04,2.00E-04
0,0.943000019,0.00E+00,0.000679998
0,0.959999979,8.00E-05,8.00E-05
0.002,0.962000012,0,0
0.002,0.962000012,-8.00E-05,0.00052
0,0.975000024,-0.00076,0.001679997
-0.018999999,1.01699996,0.0004,-0.002479999
-0.009,0.954999983,0.0004,0.000640001
0.001,0.971000016,0.00048,0.001959999
0.013,1.019999981,5.20E-04,0.00164
0.026000001,1.06099999,0.00072,0.00164
0.044,1.101999998,0.0004,0.001680002
0.054000001,1.144000053,-8.00E-05,-0.000160003
0.052000001,1.139999986,-0.00028,-0.002799997
0.045000002,1.070000052,-0.00016,-0.003320003
0.041000001,0.986999989,-0.00092,-0.00188
0.017999999,0.939999998,-2.80E-04,-2.80E-04
0.011,0.933000028,-0.00032,4.00E-04
0.003,0.943000019,0.00E+00,0.000519998
0.003,0.95599997,4.00E-05,1.60E-04
0.004,0.959999979,-4.00E-05,0
0.003,0.959999979,-1.20E-04,5.20E-04
0,0.97299999,-0.00048,0.001320002
-0.012,1.006000042,0.00116,4.00E-05
0.017000001,1.006999969,5.60E-04,2.04E-03
0.030999999,1.057999969,6.40E-04,0.001800003
0.046999998,1.103000045,2.80E-04,0.001440001
0.054000001,1.139000058,-0.00016,0.000279999
0.050000001,1.146000028,-0.00036,-0.002800002
0.041000001,1.075999975,-0.00016,-0.003399999
0.037,0.990999997,-0.00096,-0.00188
0.013,0.944000006,-0.0004,-0.00036
0.003,0.935000002,-0.00024,0.000120001
-0.003,0.938000023,2.40E-04,9.60E-04
0.003,0.962000012,-1.20E-04,0.000279999
0,0.968999982,-8.00E-04,1.76E-03
-0.02,1.013000011,0.00028,-0.00224
-0.013,0.957000017,0.00056,0.000279999
0.001,0.963999987,0.00056,0.001719999
0.015,1.006999969,5.20E-04,0.001800003
0.028000001,1.052000046,0.00076,0.001599998
0.046999998,1.092000008,4.80E-04,0.001599998
0.059,1.131999969,0.00E+00,0.00052
0.059,1.144999981,-4.00E-04,-0.00256
0.048999999,1.08099997,-0.00012,-0.003639998
0.046,0.99000001,-0.00084,-0.00184
0.025,0.944000006,-4.00E-04,-0.000640001
0.015,0.927999973,-0.00024,4.00E-04
0.009,0.938000023,-4.00E-05,0.00056
0.008,0.952000022,4.00E-05,4.00E-05
0.009,0.953000009,-4.00E-05,4.00E-05
0.008,0.953999996,-3.20E-04,6.40E-04
0,0.970000029,-0.00068,0.001799998
-0.017000001,1.014999986,0.00048,-0.0028
-0.005,0.944999993,0.00044,0.000599999
0.006,0.959999979,2.40E-04,1.28E-03
0.012,0.991999984,0.00044,0.002200003
0.023,1.047000051,0.00072,0.001919999
0.041000001,1.095000029,2.00E-04,0.001479998
0.046,1.131999969,-8.00E-05,0.000960002
